she	0.008547230512612317
i’m	0.008006043979894649
feel	0.014309332094604738
i feel	0.012633843476840509
will	0.011785596087537504
she	0.011531355334803671
me	0.009569847752505562
he	0.009301901114580118
feel	0.007960069995792754
i feel	0.007838379186883378
like	0.006786689198784014
my	0.006425251244090736
have	0.00641871051238185
i’m	0.006373947250507517
the	0.0066485958487591595
feel	0.006398247363503731
or	0.006043294721030893
am	0.005753758181326193
i am	0.005562892904782633
want	0.005535178515262115
like	0.005400541343610054
to	0.005372839497043587
always	0.007953077417779978
never	0.007102224754428502
he	0.006479467002222263
feel	0.008752923600353889
me	0.00715398781015989
i know	0.011495920560659787
know	0.010303485776640588
be	0.009341187542647435
it	0.007081029015164039
like	0.006730002962282865
i’m	0.006298608087113194
am	0.006067068502229049
me	0.00586431959797389
i am	0.00574849380788175
feel	0.005734654333994058
i feel	0.005694438568096435
