and	0.47856377277599144
i	0.4670418006430868
a	0.4490889603429796
to	0.44105037513397644
the	0.4370310825294748
my	0.42604501607717044
in	0.379957127545552
of	0.35637727759914256
for	0.3285101822079314
with	0.32315112540192925
have	0.3210075026795284
that	0.3204715969989282
from	0.3033226152197213
me	0.29983922829581994
is	0.29314040728831725
it	0.2896570203644159
but	0.28510182207931406
was	0.28135048231511256
.	0.24892818863879956
been	0.23687031082529475
on	0.22508038585209003
this	0.22508038585209003
,	0.21811361200428725
not	0.21489817792068597
:	0.20846730975348338
at	0.20685959271168275
when	0.20659163987138263
about	0.19346195069667738
or	0.18863879957127547
years	0.18837084673097534
has	0.18756698821007503
as	0.18595927116827438
had	0.18435155412647375
he	0.17792068595927116
be	0.17041800643086816
am	0.16693461950696678
do	0.1607717041800643
time	0.15809217577706325
so	0.15755627009646303
we	0.15755627009646303
just	0.1532690246516613
out	0.15166130760986066
she	0.1495176848874598
her	0.1489817792068596
i’m	0.14362272240085744
like	0.14281886387995713
very	0.14255091103965703
now	0.1377277599142551
an	0.13719185423365488
him	0.13692390139335478
because	0.13638799571275456
up	0.13612004287245444
what	0.13558413719185422
are	0.13290460878885316
all	0.13236870310825294
his	0.1302250803858521
know	0.12540192926045016
if	0.12433011789924973
year	0.12138263665594855
don’t	0.12004287245444802
would	0.11682743837084673
get	0.1152197213290461
even	0.11468381564844587
never	0.11039657020364416
?	0.10986066452304394
they	0.10878885316184352
one	0.10771704180064309
old	0.10664523043944266
us	0.10610932475884244
i’ve	0.10182207931404073
them	0.10128617363344052
other	0.09967845659163987
since	0.09833869239013933
also	0.09592711682743837
after	0.09431939978563773
can	0.09431939978563773
only	0.0932475884244373
want	0.09217577706323687
there	0.09056806002143623
who	0.09003215434083602
feel	0.0894962486602358
some	0.08842443729903537
always	0.08681672025723473
then	0.08654876741693462
things	0.08628081457663452
no	0.08628081457663452
more	0.0857449088960343
by	0.0857449088960343
really	0.08520900321543408
started	0.08467309753483387
were	0.08360128617363344
how	0.08360128617363344
life	0.08306538049303322
family	0.08279742765273312
months	0.08252947481243302
our	0.0819935691318328
being	0.0819935691318328
help	0.08145766345123258
over	0.08092175777063237
relationship	0.08092175777063237
ago	0.07984994640943194
myself	0.07984994640943194
told	0.07877813504823152
”	0.07877813504823152
“	0.0782422293676313
go	0.07743837084673097
people	0.07663451232583066
back	0.07502679528403002
school	0.07395498392282958
still	0.07127545551982852
think	0.06966773847802786
any	0.06966773847802786
friends	0.06939978563772776
see	0.06913183279742766
will	0.06806002143622722
going	0.06752411575562701
recently	0.06752411575562701
you	0.06752411575562701
much	0.06484458735262594
day	0.06484458735262594
mother	0.06484458735262594
first	0.06430868167202572
it’s	0.06404072883172561
got	0.0632368703108253
which	0.0632368703108253
something	0.06296891747052519
2	0.06270096463022508
around	0.06162915326902465
u	0.06136120042872455
said	0.06109324758842444
few	0.06109324758842444
where	0.060557341907824226
while	0.060557341907824226
s	0.06028938906752412
well	0.06002143622722401
lot	0.0594855305466238
into	0.0594855305466238
parents	0.05894962486602358
someone	0.05787781350482315
before	0.05787781350482315
home	0.05787781350482315
boyfriend	0.05787781350482315
past	0.05734190782422294
did	0.05680600214362272
can’t	0.05680600214362272
could	0.05680600214362272
love	0.05627009646302251
two	0.05627009646302251
together	0.05519828510182208
last	0.05519828510182208
didn’t	0.05439442658092176
work	0.05305466237942122
through	0.05305466237942122
depression	0.05251875669882101
times	0.05251875669882101
father	0.051982851018220796
than	0.05144694533762058
person	0.05144694533762058
these	0.05091103965702037
having	0.05037513397642015
find	0.04930332261521972
mom	0.04876741693461951
way	0.04876741693461951
3	0.04823151125401929
married	0.04823151125401929
until	0.04823151125401929
