i	0.008186976174781053
my	0.0055325360203408985
to	0.004396600433185799
and	0.004167059045107825
the	0.0040199171296732275
not	0.003984603069968924
.	0.003913974950560317
a	0.003602034089838968
must	0.0032488934927959318
me	0.0032488934927959318
have	0.0027486109803182973
be	0.0027427253037009135
.	0.006301565646722536
i	0.00610667186383421
and	0.004352627817839278
to	0.004287663223543169
,	0.004157734034950952
my	0.0037679464691743
me	0.003443123497693757
the	0.0033781589033976484
of	0.0028584421490287794
a	0.002728512960436562
it	0.0026635483661404534
feel	0.002533619177548236
that	0.002533619177548236
have	0.002403689988956019
is	0.002273760800363802
but	0.002208796206067693
this	0.0019489378288832587
.	0.0057010861552071555
i	0.00540620238855851
and	0.004570698383054013
to	0.003980930849756721
,	0.003784341671990957
a	0.002997984960927901
me	0.00294883766648646
my	0.00294883766648646
the	0.00245736472207205
that	0.002260775544306286
but	0.0022116282498648447
in	0.0022116282498648447
of	0.002162480955423404
it	0.002113333660981963
have	0.002064186366540522
. i	0.001867597188774758
like	0.001720155305450435
feel	0.001720155305450435
.	0.006779071788632018
i	0.0057361376673040155
to	0.00486702589953068
and	0.004736659134364679
me	0.0038675473665913435
,	0.0037371806014253432
the	0.0032157135407613418
my	0.0030853467755953415
that	0.0028680688336520078
it	0.0023466017729880063
a	0.002216235007822006
.	0.00781127129750983
i	0.00581913499344692
and	0.004980340760157274
to	0.0047706422018348625
my	0.0041939711664482305
,	0.004036697247706422
the	0.003145478374836173
of	0.0025163826998689386
have	0.0025163826998689386
a	0.0024639580602883356
me	0.0024115334207077325
with	0.00235910878112713
.	0.005748278858365083
i	0.005280395695474901
and	0.004344629369694539
my	0.003542543947597086
,	0.003542543947597086
to	0.003408863043914177
a	0.0027404585254996324
the	0.0026067776218167233
of	0.0026067776218167233
me	0.0026067776218167233
have	0.0024730967181338147
is	0.0022057349107679966
it	0.0018715326515607246
but	0.0018715326515607246
. i	0.0018715326515607246
i have	0.0018715326515607246
with	0.00180469219971927
that	0.0017378517478778156
i	0.007279514699020066
.	0.007279514699020066
and	0.005132991133924405
to	0.0048530097993467105
,	0.004479701353243117
my	0.0041063929071395245
feel	0.003826411572561829
the	0.0035464302379841343
of	0.003453103126458236
a	0.0029864675688287446
have	0.0028931404573028464
me	0.0027998133457769483
like	0.0027998133457769483
i feel	0.00270648623425105
that	0.0023331777881474567
.	0.006940390478043718
i	0.005837711617046118
and	0.005124213530518259
a	0.004345851981578777
,	0.004086398131932283
to	0.0038269442822857886
my	0.002594538496464941
the	0.002270221184406824
that	0.0022053577219952
of	0.0022053577219952
me	0.0022053577219952
.	0.0055583628094997475
i	0.005221492336196732
and	0.004126663297961934
to	0.0037897928246589186
the	0.0037897928246589186
,	0.003705575206333165
a	0.0032002694963786426
my	0.00269496378642412
have	0.002358093313121105
in	0.002358093313121105
of	0.0021054404581438437
me	0.0021054404581438437
but	0.00202122283981809
that	0.00202122283981809
it	0.0019370052214923363
is	0.0019370052214923363
for	0.0017685699848408287
or	0.0016843523665150749
.	0.007346938775510204
i	0.006753246753246753
to	0.004972170686456401
and	0.004601113172541744
my	0.004155844155844156
,	0.0034879406307977735
of	0.003116883116883117
the	0.0028942486085343226
will	0.0027458256029684602
a	0.0025974025974025974
that	0.002523191094619666
but	0.0024489795918367346
me	0.0024489795918367346
it	0.0024489795918367346
i’m	0.002374768089053803
if	0.002300556586270872
feel	0.0022263450834879408
.	0.007869884575026232
i	0.007476390346274921
and	0.005640083945435467
,	0.005508919202518363
to	0.005508919202518363
but	0.0036726128016789086
know	0.003410283315844701
that	0.003279118572927597
my	0.0031479538300104933
the	0.0031479538300104933
i know	0.0028856243441762854
it	0.0028856243441762854
be	0.0027544596012591817
and i	0.00236096537250787
have	0.00236096537250787
